,melid,bar,beat,target,prediction_no_melody,prediction_with_melody,notes
8991,139,0,0,Bb-,F+,Bb-,0
8992,139,0,0,F+,F+,F+,0
8993,139,0,0,Gdim7,F+,Gdim7,0
8994,139,0,0,C6,F+,C6,0
8995,139,0,0,F+,F+,F+,0
8996,139,0,0,Gdim7,F+,Gdim7,0
8997,139,0,0,F+,F+,F+,0
8998,139,0,0,Bb-,F+,Bb-,0
8999,139,0,0,F+,F+,F+,0
9000,139,0,0,Gdim7,F+,Gdim7,0
9001,139,0,0,F+,F+,F+,0
9002,139,0,0,F-6,F+,Gdim7,0
9003,139,0,0,Gdim7,F+,Bb6,0
9004,139,0,0,F+,F+,C6,0
9005,139,0,0,Bb-,F+,Bb6,0
9006,139,0,0,F+,F+,F+,0
9007,139,0,0,Gdim7,F+,Gdim7,0
9008,139,0,0,C6,F+,F+,0
9009,139,0,0,F+,F+,F+,0
9010,139,0,0,Gdim7,F+,Gdim7,0
9011,139,0,0,F+,F+,F+,0
9012,139,0,0,Bb-,F+,Bb-,0
9013,139,0,0,F+,F+,F+,0
9014,139,0,0,Gdim7,F+,Gdim7,0
9015,139,0,0,F+,F+,F+,0
9016,139,0,0,F-6,F+,Bb-,0
9017,139,0,0,Bb6,F+,Bb6,0
9018,139,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
9019,139,0,0,Eb-6,F+,Gdim7,0
9020,139,0,0,Ab6,Ab6,Ab6,0
9021,139,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
9022,139,0,0,Gdim7,Gdim7,Gdim7,0
9023,139,0,0,C6,C6,C6,0
9024,139,0,0,F-6,F+,F+,0
9025,139,0,0,Gdim7,Bb6,C6,0
9026,139,0,0,F+,C6,C6,0
9027,139,0,0,Bb-,F+,Bb6,0
9028,139,0,0,F+,F+,F-6,0
9029,139,0,0,Gdim7,F+,Gdim7,0
9030,139,0,0,C6,C6,C6,0
9031,139,0,0,F+,F+,F+,0
9032,139,0,0,Gdim7,F+,Gdim7,0
9033,139,0,0,F+,F+,C6,0
9034,139,0,0,Bb-,F+,Bb-,0
9035,139,0,0,F+,F+,F+,0
9036,139,0,0,C6,F+,Gdim7,0
9037,139,0,0,F+,F+,F+,0
9038,139,0,0,F-6,F+,Gdim7,0
9039,139,0,0,Gdim7,F+,Bb6,0
9040,139,0,0,F+,C6,C6,0
9041,139,0,0,Bb-,F+,Bb6,0
9042,139,0,0,F+,F+,F-6,0
9043,139,0,0,Gdim7,F+,Gdim7,0
9044,139,0,0,C6,F+,C6,0
9045,139,0,0,F+,F+,F+,0
9046,139,0,0,Gdim7,F+,Gdim7,0
9047,139,0,0,F+,F+,F+,0
9048,139,0,0,Bb-,F+,Bb6,0
9049,139,0,0,F+,F+,F+,0
9050,139,0,0,Gdim7,F+,Gdim7,0
9051,139,0,0,F+,F+,F+,0
9052,139,0,0,F-6,F+,Bb-,0
9053,139,0,0,Gdim7,F+,Bb6,0
9054,139,0,0,F+,F+,C6,0
9055,139,0,0,Bb-,F+,Bb-,0
9056,139,0,0,F+,F+,F+,0
9057,139,0,0,Gdim7,F+,Gdim7,0
9058,139,0,0,C6,F+,F+,0
9059,139,0,0,F+,F+,F+,0
9060,139,0,0,Gdim7,F+,Gdim7,0
9061,139,0,0,F+,F+,F+,0
9062,139,0,0,Bb-,F+,Bb-,0
9063,139,0,0,F+,F+,F+,0
9064,139,0,0,Gdim7,F+,Gdim7,0
9065,139,0,0,F+,F+,F+,0
9066,139,0,0,F-6,F+,Bb-,0
9067,139,0,0,Bb6,F+,Bb6,0
9068,139,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
9069,139,0,0,Eb-6,F+,Eb-6,0
9070,139,0,0,Ab6,Ab6,Ab6,0
9071,139,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
9072,139,0,0,Gdim7,Gdim7,Gdim7,0
9073,139,0,0,C6,C6,C6,0
9074,139,0,0,F-6,F+,F+,0
9075,139,0,0,Gdim7,Bb6,Bb6,0
9076,139,0,0,F+,C6,C6,0
9077,139,0,0,Bb-,F+,Bb6,0
9078,139,0,0,F+,F+,F-6,0
9079,139,0,0,Gdim7,F+,Gdim7,0
9080,139,0,0,C6,C6,C6,0
9081,139,0,0,F+,F+,F+,0
9082,139,0,0,Gdim7,F+,Gdim7,0
9083,139,0,0,F+,F+,F+,0
9084,139,0,0,Bb-,F+,Bb-,0
9085,139,0,0,F+,F+,F+,0
9086,139,0,0,C6,F+,Gdim7,0
9087,139,0,0,F+,F+,F+,0
9088,140,0,0,Bb6,G6,Bb-6,0
9089,140,0,0,Eb-6,Eb6,Eb-6,0
9090,140,0,0,Bb6,Ab6,Ab6,0
9091,140,0,0,Eb-6,Eb-6,Eb-6,0
9092,140,0,0,D6,Ab6,Ab6,0
9093,140,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
9094,140,0,0,Gb-7,Bb6,Gb-7,0
9095,140,0,0,F-6,F-6,F-6,0
9096,140,0,0,Edim,Bb6,Bb6,0
9097,140,0,0,Eb-6,Eb-6,Eb-6,0
9098,140,0,0,Cdim,Ab6,Cdim,0
9099,140,0,0,F6,F6,F6,0
9100,140,0,0,Bb-6,Bb-6,Bb-6,0
9101,140,0,0,Eb6,Eb6,Eb6,0
9102,140,0,0,Eb-6,Abm7b5,Abm7b5,0
9103,140,0,0,Ab6,Ab6,Ab6,0
9104,140,0,0,Db-7,Dbm7b5,Db-7,0
9105,140,0,0,Bb6,Bb-6,Bb-6,0
9106,140,0,0,Eb-6,Eb-6,Eb-6,0
9107,140,0,0,Bb6,Ab6,Ab6,0
9108,140,0,0,Eb-6,Eb-6,Eb-6,0
9109,140,0,0,D6,Ab6,Ab6,0
9110,140,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
9111,140,0,0,Gb-7,Gb-7,Gb-7,0
9112,140,0,0,F-6,F-6,F-6,0
9113,140,0,0,Edim,Bb6,Bb6,0
9114,140,0,0,Eb-6,Eb-6,Eb-6,0
9115,140,0,0,Cdim,Ab6,Cdim,0
9116,140,0,0,F6,F6,F6,0
9117,140,0,0,Bb-6,Bb-6,Bb-6,0
9118,140,0,0,Eb6,Eb6,Eb6,0
9119,140,0,0,Eb-6,Abm7b5,Abm7b5,0
9120,140,0,0,Ab6,Ab6,Ab6,0
9121,140,0,0,D7#5,Dbm7b5,Dbm7b5,0
9122,140,0,0,A6,Gb-7,Bb-6,0
9123,140,0,0,Dm7b5,Eb-6,Dm7b5,0
9124,140,0,0,E-,Dbm7b5,E-,0
9125,140,0,0,Csus47,A6,A6,0
9126,140,0,0,G-6,Dm7b5,G-6,0
9127,140,0,0,C6,C6,C6,0
9128,140,0,0,F#-,F-6,Fm7b5,0
9129,140,0,0,B-,B-7,B-,0
9130,140,0,0,E-,E-,E-,0
9131,140,0,0,A6,A6,A6,0
9132,140,0,0,Dm7b5,Dm7b5,D-6,0
9133,140,0,0,D-6,E-,D-6,0
9134,140,0,0,G6,G6,G6,0
9135,140,0,0,Cm7b5,Cm7b5,Cm7b5,0
9136,140,0,0,Eb7#5,Eb-6,Bb-6,0
9137,140,0,0,D-6,Eb-6,D-6,0
9138,140,0,0,G6,G6,G6,0
9139,140,0,0,C6,Cm7b5,Cm7b5,0
9140,140,0,0,B-7,F-6,F6,0
9141,140,0,0,Bb6,Bb-6,Bb6,0
9142,140,0,0,Eb-6,Eb-6,Ebm7b5,0
9143,140,0,0,Bb6,Ab6,Ab6,0
9144,140,0,0,Eb-6,Eb-6,Ebm7b5,0
9145,140,0,0,D6,Ab6,Ab6,0
9146,140,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
9147,140,0,0,Gb-7,Gb-7,Gb-7,0
9148,140,0,0,F-6,F-6,F-6,0
9149,140,0,0,Edim,Bb6,Bb6,0
9150,140,0,0,Eb-6,Eb-6,Eb-6,0
9151,140,0,0,Cdim,Ab6,Cdim,0
9152,140,0,0,F6,B-7,F6,0
9153,140,0,0,Bb-6,Bb-6,Bb-6,0
9154,140,0,0,Eb6,Eb6,Eb6,0
9155,140,0,0,Eb-6,Abm7b5,Abm7b5,0
9156,140,0,0,Ab6,Ab6,Ab6,0
9157,140,0,0,Db-7,Dbm7b5,Db-7,0
9158,140,0,0,Bb6,Bb-6,G-6,0
9159,140,0,0,Eb-6,Eb-6,Eb-6,0
9160,140,0,0,Bb6,Ab6,Ab6,0
9161,140,0,0,Eb-6,Eb-6,Eb-6,0
9162,140,0,0,D6,Ab6,Ab6,0
9163,140,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
9164,140,0,0,Gb-7,Gb-7,Gb-7,0
9165,140,0,0,F-6,F-6,F-6,0
9166,140,0,0,Edim,Bb6,Bb6,0
9167,140,0,0,Eb-6,Eb-6,Eb-6,0
9168,140,0,0,Cdim,Ab6,Cdim,0
9169,140,0,0,F6,B-7,F6,0
9170,140,0,0,Bb-6,Bb-6,Bb-6,0
9171,140,0,0,Eb6,Eb6,Eb6,0
9172,140,0,0,Eb-6,Abm7b5,Eb-6,0
9173,140,0,0,Ab6,Ab6,Ab6,0
9174,140,0,0,Db-7,Dbm7b5,Dbm7b5,0
9175,140,0,0,Bb6,Bb-6,G-6,0
9176,140,0,0,Eb-6,Eb-6,Eb-6,0
9177,140,0,0,Bb6,Ab6,Ab6,0
9178,140,0,0,Eb-6,Eb-6,Eb-6,0
9179,140,0,0,D6,Ab6,Bb6,0
9180,140,0,0,Dbm7b5,Dbm7b5,Ebm7b5,0
9181,140,0,0,Gb-7,Gb-7,G-6,0
9182,140,0,0,F-6,F-6,F-6,0
9183,140,0,0,Edim,Bb6,Bb6,0
9184,140,0,0,Eb-6,Eb-6,Eb-6,0
9185,140,0,0,Cdim,Ab6,Cdim,0
9186,140,0,0,F6,B-7,F6,0
9187,140,0,0,Bb-6,Bb-6,Bb-6,0
9188,140,0,0,Eb6,Eb6,Eb6,0
9189,140,0,0,Eb-6,Abm7b5,Abm7b5,0
9190,140,0,0,Ab6,Ab6,Ab6,0
9191,140,0,0,D7#5,Dbm7b5,Db-7,0
9192,140,0,0,A6,Gb-7,Bb-6,0
9193,140,0,0,Dm7b5,Eb-6,Dm7b5,0
9194,140,0,0,E-,Eb-6,E-,0
9195,140,0,0,Csus47,A6,A6,0
9196,140,0,0,G-6,Dm7b5,Eb6,0
9197,140,0,0,C6,C6,C6,0
9198,140,0,0,F#-,F-6,F#-,0
9199,140,0,0,B-,B-7,B-7,0
9200,140,0,0,E-,E-,E-,0
9201,140,0,0,A6,A6,A6,0
9202,140,0,0,Dm7b5,Dm7b5,Dm7b5,0
9203,140,0,0,D6,E-,D-6,0
9204,140,0,0,G6,G6,G6,0
9205,140,0,0,Cm7b5,Cm7b5,Cm7b5,0
9206,140,0,0,Eb7#5,Eb-6,Bb-6,0
9207,140,0,0,D-6,Eb-6,D-6,0
9208,140,0,0,G6,G6,G6,0
9209,140,0,0,C6,Cm7b5,Cm7b5,0
9210,140,0,0,B-7,B-7,B-7,0
9211,140,0,0,Bb6,Bb-6,Bb6,0
9212,140,0,0,Eb-6,Eb-6,Eb-6,0
9213,140,0,0,Bb6,Ab6,Ab6,0
9214,140,0,0,Eb-6,Eb-6,Eb-6,0
9215,140,0,0,D6,Ab6,Ab6,0
9216,140,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
9217,140,0,0,Gb-7,Gb-7,Gb-7,0
9218,140,0,0,F-6,F-6,F-6,0
9219,140,0,0,Edim,Bb6,Bb6,0
9220,140,0,0,Eb-6,Eb-6,Eb-6,0
9221,140,0,0,Cdim,Ab6,Cdim,0
9222,140,0,0,F6,B-7,F6,0
9223,140,0,0,Bb-6,Bb-6,Bb-6,0
9224,140,0,0,Eb6,Eb6,Eb6,0
9225,140,0,0,Eb-6,Abm7b5,Eb-6,0
9226,140,0,0,Ab6,Ab6,Ab6,0
9227,140,0,0,Db-7,Dbm7b5,Dbm7b5,0
9228,140,0,0,Bb6,Bb-6,G-6,0
9229,141,0,0,Bb6,Bb6,Bb6,0
9230,141,0,0,F6,F6,F6,0
9231,141,0,0,Bb6,Bb6,Bb6,0
9232,141,0,0,F6,F6,F6,0
9233,141,0,0,G-6,Bb6,Bb6,0
9234,141,0,0,C6,C6,C6,0
9235,141,0,0,F6,F6,F6,0
9236,141,0,0,D-6,Bb6,Bb6,0
9237,141,0,0,G-6,G6,G-6,0
9238,141,0,0,C6,C6,C6,0
9239,141,0,0,F6,F6,F6,0
9240,141,0,0,Bb6,Bb6,Bb6,0
9241,141,0,0,F6,F6,F6,0
9242,141,0,0,Bb6,Bb6,Bb6,0
9243,141,0,0,F6,F6,F6,0
9244,141,0,0,G-6,Bb6,Bb6,0
9245,141,0,0,C6,C6,C6,0
9246,141,0,0,F6,F6,F6,0
9247,141,0,0,D-6,Bb6,Bb6,0
9248,141,0,0,G-6,G-6,G-6,0
9249,141,0,0,C6,C6,C6,0
9250,141,0,0,F6,F6,F6,0
9251,142,0,0,Gb-7,Gb-7,Gb-7,0
9252,142,0,0,Gbsus47,F6,Db6,0
9253,142,0,0,D7#5,C6,Db6,0
9254,142,0,0,Db6,Db6,Bb6,0
9255,142,0,0,Bb-6,Gb-7,Gb-7,0
9256,142,0,0,Db6,Eb6,Eb6,0
9257,142,0,0,Gb-7,Gb-7,Ab6,0
9258,142,0,0,Gbsus47,B-7,F6,0
9259,142,0,0,Db6,Ab6,Db6,0
9260,142,0,0,Absus47,Gb-7,Gb-7,0
9261,142,0,0,Ab6,Eb-6,Ab6,0
9262,142,0,0,Gb-7,Db6,Db6,0
9263,142,0,0,Db6,B-7,B-7,0
9264,143,0,0,Gb-7,Gb-7,Gb-7,0
9265,143,0,0,Gbsus47,Db6,Db6,0
9266,143,0,0,Db6,C6,C6,0
9267,143,0,0,Gb-7,Gb-7,Gb-7,0
9268,143,0,0,Gbsus47,F6,Db6,0
9269,143,0,0,Db6,Ab6,C6,0
9270,143,0,0,Bb,Gb-7,Gb-7,0
9271,143,0,0,Eb6,Eb6,Bb,0
9272,143,0,0,Ab6,Ab6,Ab6,0
9273,143,0,0,Gb-7,Eb6,Db6,0
9274,143,0,0,Db6,F6,Db6,0
9275,144,0,0,F6,F6,F-6,0
9276,144,0,0,Bbm7b5,C-6,Bb-7,0
9277,144,0,0,G6,G6,G6,0
9278,144,0,0,C-6,C-6,C-6,0
9279,144,0,0,F6,F6,F6,0
9280,144,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
9281,144,0,0,A-6,G6,C-6,0
9282,144,0,0,Ab7+,D6,D6,0
9283,144,0,0,G-6,C-6,D6,0
9284,144,0,0,D6,C6,C6,0
9285,144,0,0,G-6,G-6,Gm7b5,0
9286,144,0,0,D-6,C6,C6,0
9287,144,0,0,Db7#5,G-6,D6,0
9288,144,0,0,C-6,G-6,G6,0
9289,144,0,0,Bdim,F6,F6,0
9290,144,0,0,C-6,C-6,F-6,0
9291,144,0,0,F6,F6,F6,0
9292,144,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
9293,144,0,0,Ab6,G-6,G6,0
9294,144,0,0,G6,G-6,D-6,0
9295,144,0,0,Cm7b5,C-6,C-6,0
9296,144,0,0,C-6,C-6,G6,0
9297,144,0,0,F6,F6,F6,0
9298,144,0,0,C-6,Bbm7b5,Bbm7b5,0
9299,144,0,0,F6,F6,F6,0
9300,144,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
9301,144,0,0,A-6,G6,F-6,0
9302,144,0,0,Ab7+,D6,D6,0
9303,144,0,0,G-6,G-6,D-6,0
9304,144,0,0,Gb7,C6,C6,0
9305,144,0,0,G-6,G-6,F-6,0
9306,144,0,0,D-6,C6,C6,0
9307,144,0,0,Db7#5,G-6,G6,0
9308,144,0,0,C-6,G-6,Bbm7b5,0
9309,144,0,0,Bbsus47,F6,F6,0
9310,144,0,0,C-6,C-6,Bbm7b5,0
9311,144,0,0,F6,F6,F6,0
9312,144,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
9313,144,0,0,Ab6,A-6,D-6,0
9314,144,0,0,G6,G-6,C-6,0
9315,144,0,0,C-6,C-6,C-6,0
9316,144,0,0,F6,F6,F6,0
9317,144,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
9318,144,0,0,G6,G6,G6,0
9319,144,0,0,C-6,C-6,C-6,0
9320,144,0,0,F6,F6,F6,0
9321,144,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
9322,145,0,0,Bb-6,A-6,G-maj7,0
9323,145,0,0,Eb6,Eb6,Eb6,0
9324,145,0,0,Gm7b5,Abm7b5,Abm7b5,0
9325,145,0,0,B-,A-6,B-,0
9326,145,0,0,E6,E6,E6,0
9327,145,0,0,A-6,A-6,A-6,0
9328,145,0,0,E6,D6,D6,0
9329,145,0,0,A-6,A-6,A-6,0
9330,145,0,0,Eb6,D6,D6,0
9331,146,0,0,Db7#5,Bb6,Esus47,0
9332,146,0,0,D#dim,Bb6,E6,0
9333,146,0,0,G-6,G6,Eb6,0
9334,146,0,0,C6,C6,C6,0
9335,146,0,0,G-6,Fm7b5,Fm7b5,0
9336,146,0,0,C6,C6,C6,0
9337,146,0,0,Fm7b5,Fm7b5,Fm7b5,0
9338,146,0,0,A6,Edim7,Edim7,0
9339,146,0,0,D-6,D6,Dm7b5,0
9340,146,0,0,Db7#5,G6,G6,0
9341,146,0,0,C6,G-6,E6,0
9342,146,0,0,G-6,Fm7b5,Esus47,0
9343,146,0,0,C6,C6,C6,0
9344,146,0,0,Fm7b5,Fm7b5,Fm7b5,0
9345,146,0,0,Esus47,Edim7,Edim7,0
9346,146,0,0,Db7#5,G-6,Esus47,0
9347,146,0,0,D-6,C6,A6,0
9348,146,0,0,G-6,G6,G6,0
9349,146,0,0,C6,C6,C6,0
9350,146,0,0,G-6,Fm7b5,Fm7b5,0
9351,146,0,0,C6,C6,C6,0
9352,146,0,0,Fm7b5,Fm7b5,Fm7b5,0
9353,146,0,0,A6,Edim7,G-6,0
9354,146,0,0,D-6,D6,D-6,0
9355,146,0,0,Db7#5,G6,G6,0
9356,146,0,0,C6,G-6,E6,0
9357,146,0,0,Esus47,Fm7b5,Fm7b5,0
9358,146,0,0,F6,Esus47,D6,0
9359,146,0,0,B7#5,Bb6,Bbm7b5,0
9360,146,0,0,E7#5,G-6,Bb-6,0
9361,146,0,0,C-6,D6,Ddim7,0
9362,146,0,0,F6,F6,F6,0
9363,146,0,0,C-6,B7#5,Bbm7b5,0
9364,146,0,0,F6,F6,F6,0
9365,146,0,0,B7#5,B7#5,Bbm7b5,0
9366,146,0,0,Dbsus47,Esus47,Bb-6,0
9367,146,0,0,Ebm7b5,G+,G6,0
9368,146,0,0,Ab6,D6,Ddim7,0
9369,146,0,0,B7#5,G6,Ebm7b5,0
9370,146,0,0,Esus47,Esus47,G-6,0
9371,146,0,0,B7#5,B7#5,G-6,0
9372,146,0,0,Esus47,Esus47,A-6,0
9373,146,0,0,G6,B7#5,E-,0
9374,146,0,0,C6,Bsus47,Cm7b5,0
9375,146,0,0,Bsus47,F6,Esus47,0
9376,146,0,0,Db7#5,Esus47,Esus47,0
9377,146,0,0,D-6,Bsus47,A6,0
9378,146,0,0,G-6,G6,G6,0
9379,146,0,0,C6,C6,C6,0
9380,146,0,0,Fm7b5,F6,Fm7b5,0
9381,146,0,0,A6,F6,Edim7,0
9382,146,0,0,D-6,D6,D-6,0
9383,146,0,0,C6,G6,G6,0
9384,146,0,0,G-6,F6,Fm7b5,0
9385,146,0,0,C6,C6,C6,0
9386,146,0,0,Fm7b5,F6,Fm7b5,0
9387,147,0,0,C6,C6,C6,0
9388,147,0,0,Fm7b5,F6,C6,0
9389,147,0,0,G-6,G-6,G-6,0
9390,147,0,0,C6,C6,C6,0
9391,147,0,0,Fm7b5,Fm7b5,Fm7b5,0
9392,147,0,0,Gdim7,G-6,G-6,0
9393,147,0,0,C6,C6,A-6,0
9394,147,0,0,Fm7b5,Fm7b5,Fm7b5,0
9395,147,0,0,B-,G-6,G-6,0
9396,147,0,0,E6,E6,E6,0
9397,147,0,0,Am7b5,A-6,A-6,0
9398,147,0,0,B-,A-6,Bbm7b5,0
9399,147,0,0,E6,E6,E6,0
9400,147,0,0,Am7b5,A-6,A-6,0
9401,147,0,0,G-6,A-6,A-6,0
9402,147,0,0,C6,C6,C6,0
9403,147,0,0,Fm7b5,Fm7b5,Fm7b5,0
9404,147,0,0,Adim7,Edim7,A6,0
9405,147,0,0,D6,D6,D6,0
9406,147,0,0,G6,G-6,G-6,0
9407,147,0,0,C6,C6,G-6,0
9408,147,0,0,Gdim7,Fm7b5,G-6,0
9409,147,0,0,C6,C6,C6,0
9410,147,0,0,Fm7b5,Fm7b5,Fm7b5,0
9411,147,0,0,Adim7,C6,G-6,0
9412,147,0,0,D6,D6,D6,0
9413,147,0,0,G6,G-6,G-6,0
9414,147,0,0,G-6,C6,G-6,0
9415,147,0,0,C6,C6,C6,0
9416,147,0,0,F-maj7,Fm7b5,G-6,0
9417,147,0,0,Gdim7,G-6,G-6,0
9418,147,0,0,C6,C6,C6,0
9419,147,0,0,Fm7b5,Fm7b5,Esus47,0
9420,147,0,0,G-6,G-6,G-6,0
9421,147,0,0,C6,C6,C6,0
9422,147,0,0,Fm7b5,Fm7b5,F-maj7,0
9423,147,0,0,Gdim7,Edim7,G-6,0
9424,147,0,0,C6,C6,C6,0
9425,147,0,0,Fm7b5,Fm7b5,F-maj7,0
9426,147,0,0,B-,G-6,G-6,0
9427,147,0,0,E6,E6,E6,0
9428,147,0,0,Am7b5,A-6,A-6,0
9429,147,0,0,B-,A-6,C6,0
9430,147,0,0,E6,E6,E6,0
9431,147,0,0,Am7b5,A-6,A-6,0
9432,147,0,0,G-6,A-6,C6,0
9433,147,0,0,C6,C6,C6,0
9434,147,0,0,Fm7b5,Fm7b5,F-maj7,0
9435,147,0,0,Adim7,Edim7,G-6,0
9436,147,0,0,D6,D6,D6,0
9437,147,0,0,G6,G-6,G-6,0
9438,147,0,0,C6,C6,G-6,0
9439,147,0,0,Gdim7,Fm7b5,G-6,0
9440,147,0,0,C6,C6,C6,0
9441,147,0,0,Fm7b5,Fm7b5,Fm7b5,0
9442,147,0,0,Adim7,C6,G-6,0
9443,147,0,0,D6,D6,D6,0
9444,147,0,0,G6,G-6,G-6,0
9445,147,0,0,G-6,C6,G-6,0
9446,147,0,0,C6,C6,C6,0
9447,147,0,0,F-maj7,Fm7b5,Fm7b5,0
9448,147,0,0,Gdim7,G-6,G-6,0
9449,147,0,0,C6,C6,C6,0
9450,148,0,0,G-,Eb6,Adim7,0
9451,148,0,0,Eb6,C-6,Adim7,0
9452,148,0,0,D6,D6,D6,0
9453,148,0,0,G-,G-6,G-6,0
9454,148,0,0,Eb6,Eb6,Eb6,0
9455,148,0,0,D6,D6,D6,0
9456,148,0,0,G-,G-6,G-,0
9457,148,0,0,Eb6,Eb6,Eb6,0
9458,148,0,0,D6,D6,D6,0
9459,148,0,0,G-,G+,G-,0
9460,148,0,0,Adim7,Eb6,Eb6,0
9461,148,0,0,D6,D6,D6,0
9462,148,0,0,G-,G-6,G-6,0
9463,148,0,0,Eb6,Eb6,Eb6,0
9464,148,0,0,D6,D6,D6,0
9465,148,0,0,G-,G+,G-,0
9466,148,0,0,Eb6,Eb6,Eb6,0
9467,148,0,0,D6,D6,D6,0
9468,148,0,0,G-,G+,G-,0
9469,148,0,0,Eb6,Eb6,Eb6,0
9470,148,0,0,D6,D6,D6,0
9471,148,0,0,G-,G+,G-,0
9472,148,0,0,F-6,Eb6,Eb6,0
9473,148,0,0,Bb6,Bb6,Bb6,0
9474,148,0,0,Ebm7b5,Eb6,Ebm7b5,0
9475,148,0,0,F-6,D6,F-6,0
9476,148,0,0,G-6,Bb6,Bb6,0
9477,148,0,0,F-6,G-,F-6,0
9478,148,0,0,Ebm7b5,Bb6,Bb6,0
9479,148,0,0,F-6,G-6,F-6,0
9480,148,0,0,G-6,Bb6,Bb6,0
9481,148,0,0,F-6,G-,F-6,0
9482,148,0,0,Ebm7b5,G-6,Bb6,0
9483,148,0,0,F-6,G-6,F-6,0
9484,148,0,0,G6,Bb6,F-6,0
9485,148,0,0,C6,G-6,F-6,0
9486,148,0,0,F6,F6,F-6,0
9487,148,0,0,Bb6,Bb6,Bb-6,0
9488,148,0,0,A6,Ebm7b5,Eb-6,0
9489,148,0,0,D7,D6,D6,0
9490,148,0,0,G-,G-6,Eb-6,0
9491,148,0,0,Eb6,Eb6,Eb6,0
9492,148,0,0,D6,D6,D6,0
9493,148,0,0,G-,G-6,G-,0
9494,148,0,0,Eb6,Eb6,Eb6,0
9495,148,0,0,D6,D6,D6,0
9496,148,0,0,G-,G-6,G-,0
9497,148,0,0,Eb6,Eb6,Eb6,0
9498,148,0,0,D6,D6,D6,0
9499,148,0,0,G-,G-6,G-,0
9500,148,0,0,G-,Eb6,Eb6,0
9501,148,0,0,Eb6,Eb6,Eb6,0
9502,148,0,0,D6,D6,D6,0
9503,148,0,0,G-,G-6,G-,0
9504,148,0,0,Eb6,Eb6,Eb6,0
9505,148,0,0,D6,D6,D6,0
9506,148,0,0,G-,G-,G-,0
9507,148,0,0,Eb6,Eb6,Eb6,0
9508,148,0,0,D6,D6,D6,0
9509,148,0,0,G-,G-,G-,0
9510,148,0,0,Adim7,Eb6,Eb6,0
9511,148,0,0,D6,D6,D6,0
9512,148,0,0,G-,G-6,G-6,0
9513,148,0,0,Eb6,Eb6,Eb6,0
9514,148,0,0,D6,D6,D6,0
9515,148,0,0,G-,G-,G-,0
9516,148,0,0,Eb6,Eb6,Eb6,0
9517,148,0,0,D6,D6,D6,0
9518,148,0,0,G-,G-,G-,0
9519,148,0,0,Eb6,Eb6,Eb6,0
9520,148,0,0,D6,D6,D6,0
9521,148,0,0,G-,G-,G-,0
9522,148,0,0,F-6,Eb6,Eb6,0
9523,148,0,0,Bb6,Bb6,Bb6,0
9524,148,0,0,Ebm7b5,Eb6,Ebm7b5,0
9525,148,0,0,F-6,D6,F-6,0
9526,148,0,0,G-6,Bb6,G-6,0
9527,148,0,0,F-6,D6,F-6,0
9528,148,0,0,Ebm7b5,Bb6,Bb6,0
9529,148,0,0,F-6,D6,F-6,0
9530,148,0,0,G-6,Bb6,Bb6,0
9531,148,0,0,F-6,G-,F-6,0
9532,148,0,0,Ebm7b5,Bb6,Bb6,0
9533,148,0,0,F-6,G-6,F-6,0
9534,148,0,0,G6,Bb6,G-6,0
9535,148,0,0,C6,F-6,F-6,0
9536,148,0,0,F6,F6,F-6,0
9537,148,0,0,Bb6,Bb6,F-6,0
9538,148,0,0,A6,Ebm7b5,Eb6,0
9539,148,0,0,D7,D6,D6,0
9540,148,0,0,G-,G-6,G-6,0
9541,148,0,0,Eb6,Eb6,Eb6,0
9542,148,0,0,D6,D6,D6,0
9543,148,0,0,G-,G-,G-,0
9544,148,0,0,Eb6,Eb6,Eb6,0
9545,148,0,0,D6,D6,D6,0
9546,148,0,0,G-,G-,G-,0
9547,148,0,0,Eb6,Eb6,Eb6,0
9548,148,0,0,D6,D6,D6,0
9549,148,0,0,G-,G-,G-,0
9550,149,0,0,Bb-6,Bb6,G-6,0
9551,149,0,0,Eb6,Eb6,Eb6,0
9552,149,0,0,Gm7b5,Abm7b5,Abm7b5,0
9553,149,0,0,B-,F-6,G-6,0
9554,149,0,0,E6,E6,E6,0
9555,149,0,0,A-6,A-6,Am7b5,0
9556,149,0,0,E6,D6,Abm7b5,0
9557,149,0,0,A-6,A-6,E6,0
9558,149,0,0,Eb6,D6,Dmaj7,0
9559,149,0,0,Dmaj7,D6,Ab-,0
9560,149,0,0,D6,Gm7b5,Gm7b5,0
9561,149,0,0,Gm7b5,Gm7b5,Db6,0
9562,149,0,0,Bb-6,C6,Gb-6,0
